timestamp_ms,elapsed_ms,ram_mb,cpu_percent
1749945505159,3011,5,2.63
1749945505659,3511,6,4.39
1749945506159,4011,6,2.41
1749945506660,4512,7,6.86
1749945507159,5011,7,1.09
1749945507659,5511,7,1.12
1749945508159,6011,7,1.06
1749945511593,9445,7,1.11
1749945512092,9944,7,1.10
1749945512592,10444,7,1.12
1749945513092,10944,7,1.04
1749945513592,11444,7,1.06
1749945514093,11945,7,1.06
1749945514592,12444,7,1.06
1749945515093,12945,6,1.15
1749945515593,13445,6,1.05
1749945516093,13945,6,1.03
1749945516592,14444,6,1.03
1749945517093,14945,6,1.02
1749945517593,15445,6,0.99
1749945518093,15945,6,0.99
1749945518593,16445,6,1.13
1749945519093,16945,6,1.05
1749945519593,17445,6,1.03
1749945520093,17945,6,0.97
1749945520594,18446,6,0.97
1749945521094,18946,6,1.04
1749945521594,19446,6,1.08
1749945522095,19947,6,1.08
1749945522595,20447,6,0.99
1749945523095,20947,6,1.00
1749945523595,21447,6,1.04
1749945524096,21948,6,1.04
1749945524597,22449,6,1.08
1749945525097,22949,6,1.01
1749945525597,23449,6,1.01
1749945526097,23949,6,0.93
1749945526597,24449,7,1.01
1749945527097,24949,7,1.05
1749945527596,25448,7,1.04
1749945528096,25948,7,1.04
1749945528597,26449,7,1.07
1749945529096,26948,7,1.01
1749945529596,27448,6,1.13
1749945530097,27949,6,1.04
1749945530596,28448,6,1.06
1749945531096,28948,6,1.04
1749945531596,29448,6,1.04
1749945532097,29949,6,1.04
1749945532596,30448,6,1.05
1749945533097,30949,6,1.01
1749945533597,31449,6,1.02
1749945534097,31949,6,1.06
1749945534597,32449,6,1.07
1749945535097,32949,6,1.17
1749945535597,33449,5,2.05
1749945536097,33949,5,1.86
1749945536597,34449,5,1.50
1749945537097,34949,5,1.52
1749945537598,35450,6,1.65
1749945538098,35950,5,1.05
1749945538598,36450,5,0.99
1749945539098,36950,5,0.96
1749945539598,37450,5,1.00
1749945540098,37950,5,1.08
1749945540598,38450,5,1.05
1749945541098,38950,5,1.06
1749945541598,39450,5,1.12
1749945542098,39950,5,1.07
1749945542598,40450,5,1.12
1749945543098,40950,5,1.06
1749945543598,41450,5,1.08
1749945547032,44884,5,1.05
1749945547532,45384,5,1.03
1749945548033,45885,5,1.03
1749945548532,46384,5,1.09
1749945549032,46884,5,1.04
1749945549532,47384,5,1.10
1749945550032,47884,5,1.07
1749945550532,48384,6,1.05
1749945551032,48884,6,0.97
1749945551532,49384,6,1.06
1749945552032,49884,6,1.00
1749945552532,50384,5,1.10
1749945553032,50884,5,1.05
1749945553532,51384,5,1.08
1749945554033,51885,5,1.05
1749945554532,52384,5,1.02
1749945555032,52884,5,0.99
1749945555533,53385,5,1.04
1749945556032,53884,5,1.00
1749945556533,54385,5,1.06
1749945557032,54884,5,1.19
1749945557532,55384,5,1.06
1749945558033,55885,5,1.02
1749945558533,56385,5,1.02
1749945559032,56884,5,1.03
1749945559532,57384,6,1.04
1749945560032,57884,6,1.02
1749945560532,58384,6,1.02
1749945561032,58884,6,1.02
1749945561532,59384,6,1.02
1749945562032,59884,6,1.02
1749945562532,60384,6,1.02
1749945563032,60884,6,1.01
1749945563532,61384,6,1.02
1749945564032,61884,6,1.01
1749945564532,62384,5,1.09
1749945565032,62884,5,1.01
1749945565532,63384,5,1.01
1749945566032,63884,5,1.03
1749945566532,64384,5,1.02
1749945567032,64884,5,1.02
1749945567533,65385,5,1.16
1749945568032,65884,5,1.24
1749945568532,66384,5,1.04
1749945569033,66885,5,1.03
1749945569532,67384,5,1.13
1749945570032,67884,5,1.08
1749945570533,68385,6,1.12
1749945571032,68884,6,1.02
1749945571533,69385,6,1.02
1749945572032,69884,6,1.17
1749945572532,70384,6,5.98
1749945573033,70885,6,1.06
1749945573533,71385,6,1.00
1749945574034,71886,6,1.04
1749945574533,72385,6,1.07
1749945575034,72886,6,1.01
1749945575533,73385,6,1.10
1749945576033,73885,6,1.00
1749945576533,74385,6,1.14
1749945577033,74885,6,1.02
1749945577533,75385,6,1.32
1749945578033,75885,6,1.51
1749945578533,76385,6,1.27
1749945581966,79818,6,1.68
1749945582466,80318,6,1.06
1749945582966,80818,6,1.06
1749945583466,81318,6,1.13
1749945583966,81818,6,1.15
1749945584467,82319,6,1.10
1749945584966,82818,6,1.05
1749945585466,83318,6,1.02
1749945585967,83819,6,1.05
1749945586466,84318,6,1.04
1749945586966,84818,6,0.99
1749945587467,85319,6,1.01
1749945587967,85819,6,1.00
1749945588466,86318,6,1.07
1749945588966,86818,6,0.97
1749945589467,87319,6,1.03
1749945589967,87819,6,1.05
1749945590466,88318,6,1.05
1749945590967,88819,6,1.02
1749945591467,89319,7,1.11
1749945591967,89819,7,1.06
1749945592467,90319,7,1.00
1749945592968,90820,6,1.10
1749945593467,91319,6,1.19
1749945593967,91819,6,1.09
1749945594468,92320,6,1.02
1749945594968,92820,6,1.03
1749945595467,93319,6,1.07
1749945595967,93819,6,1.02
1749945596467,94319,6,1.00
1749945596967,94819,6,1.01
1749945597468,95320,6,1.00
1749945597968,95820,6,1.04
1749945598468,96320,6,1.04
1749945598968,96820,6,0.97
1749945599468,97320,7,1.14
1749945599968,97820,7,1.01
1749945600467,98319,7,1.05
1749945600967,98819,7,1.03
1749945601467,99319,7,1.00
1749945601967,99819,6,1.13
1749945602467,100319,6,1.05
1749945602967,100819,6,1.05
1749945603468,101320,6,1.14
1749945603968,101820,6,1.07
1749945604467,102319,6,1.05
1749945604967,102819,6,1.04
1749945605468,103320,6,1.09
1749945605967,103819,6,1.04
1749945606467,104319,5,1.74
1749945606968,104820,5,1.03
1749945607468,105320,5,1.20
1749945607968,105820,5,1.04
1749945608468,106320,5,1.05
1749945608967,106819,5,1.06
1749945609467,107319,5,1.06
1749945609968,107820,5,1.06
1749945610467,108319,5,1.16
1749945610968,108820,5,1.13
1749945611468,109320,5,1.19
1749945611967,109819,5,1.04
1749945612467,110319,6,0.97
1749945612967,110819,6,1.03
1749945613467,111319,6,1.01
