timestamp_ms,elapsed_ms,ram_mb,cpu_percent
1749862479780,3413,4,9.84
1749862480280,3913,6,5.98
1749862480780,4413,5,1.84
1749862481280,4913,6,2.36
1749862481780,5413,6,1.23
1749862482280,5913,7,5.98
1749862482779,6412,7,3.21
1749862483279,6912,7,1.85
1749862483780,7413,7,3.22
1749862484280,7913,7,1.05
1749862484780,8413,7,1.03
1749862485280,8913,7,1.05
1749862485781,9414,7,1.03
1749862486281,9914,7,1.03
1749862486781,10414,7,1.04
1749862487281,10914,7,1.02
1749862487780,11413,7,1.01
1749862488281,11914,7,1.01
1749862488781,12414,7,1.02
1749862489281,12914,7,0.94
1749862489781,13414,7,0.98
1749862490280,13913,7,0.99
1749862490781,14414,7,0.96
1749862491281,14914,7,0.96
1749862491780,15413,7,1.00
1749862492281,15914,9,3.47
1749862492781,16414,9,1.54
1749862493280,16913,10,2.09
1749862493781,17414,8,6.42
1749862494280,17913,9,1.94
1749862494781,18414,9,2.04
1749862495281,18914,10,1.67
1749862495782,19415,4,4.15
1749862499867,23500,4,1.04
1749862500367,24000,4,0.93
1749862500868,24501,4,1.00
1749862501367,25000,4,1.01
1749862501868,25501,4,1.00
1749862502368,26001,4,1.00
1749862502868,26501,4,1.00
1749862503368,27001,4,0.99
1749862503868,27501,4,0.99
1749862504368,28001,4,0.99
1749862504868,28501,4,1.00
1749862505368,29001,4,0.95
1749862505868,29501,4,0.95
1749862506368,30001,4,0.95
1749862506868,30501,4,0.95
1749862507368,31001,4,0.95
1749862507868,31501,6,3.45
1749862508368,32001,6,1.51
1749862508868,32501,6,2.23
1749862509368,33001,6,1.34
1749862509869,33502,7,5.82
1749862510367,34000,8,3.00
1749862510868,34501,4,2.80
1749862511368,35001,5,3.85
1749862511868,35501,5,1.03
1749862512368,36001,5,1.00
1749862512868,36501,5,1.00
1749862513368,37001,5,1.02
1749862513868,37501,5,0.98
1749862514368,38001,5,0.93
1749862514868,38501,5,0.94
1749862515368,39001,5,0.97
1749862515867,39500,5,0.98
1749862516368,40001,5,3.84
1749862516868,40501,6,1.55
1749862517368,41001,7,2.32
1749862517868,41501,8,6.28
1749862518370,42003,7,1.31
1749862518869,42502,8,3.18
1749862519369,43002,8,1.71
1749862519868,43501,8,3.22
1749862520369,44002,8,1.07
1749862520869,44502,8,1.01
1749862521369,45002,8,1.03
1749862521869,45502,8,1.03
1749862522369,46002,8,1.02
1749862522869,46502,8,1.00
1749862523369,47002,8,1.02
1749862523869,47502,8,0.99
1749862524368,48001,8,1.04
1749862524868,48501,8,1.00
1749862525368,49001,8,1.03
1749862525869,49502,8,1.00
1749862526370,50003,8,1.00
1749862526869,50502,8,1.03
1749862527370,51003,8,0.98
1749862527870,51503,8,0.97
1749862528370,52003,10,3.88
1749862528871,52504,10,1.41
1749862529371,53004,8,2.31
