timestamp_ms,elapsed_ms,ram_mb,cpu_percent
1749989593747,3475,4,8.94
1749989594247,3975,5,2.48
1749989594747,4475,6,7.13
1749989595247,4975,7,2.67
1749989595746,5474,7,3.35
1749989596247,5975,7,1.92
1749989596747,6475,7,3.43
1749989597246,6974,7,1.42
1749989597746,7474,7,1.18
1749989598248,7976,7,1.73
1749989598747,8475,7,1.24
1749989599247,8975,7,1.13
1749989599747,9475,7,0.96
1749989600247,9975,7,0.91
1749989600746,10474,7,0.98
1749989601247,10975,7,0.92
1749989601747,11475,7,0.94
1749989602247,11975,7,0.94
1749989602747,12475,7,1.13
1749989603247,12975,7,1.38
1749989603748,13476,7,1.19
1749989604247,13975,7,1.22
1749989604748,14476,7,1.19
1749989605248,14976,7,1.16
1749989605747,15475,7,1.02
1749989606248,15976,7,1.15
1749989606748,16476,7,1.21
1749989607248,16976,7,0.94
1749989607748,17476,7,0.91
1749989611180,20908,7,0.90
1749989611680,21408,7,1.43
1749989612180,21908,7,1.26
1749989612681,22409,8,6.82
1749989613180,22908,8,3.65
1749989613680,23408,8,1.97
1749989614180,23908,8,2.54
1749989614680,24408,8,0.98
1749989615180,24908,8,1.01
1749989615680,25408,8,0.95
1749989616180,25908,8,1.01
1749989616680,26408,8,1.06
1749989617180,26908,8,0.95
1749989617680,27408,8,1.08
1749989618180,27908,8,1.05
1749989618680,28408,8,1.17
1749989619181,28909,8,0.98
1749989619681,29409,8,1.03
1749989620181,29909,8,0.94
1749989620681,30409,8,0.92
1749989621181,30909,8,0.93
1749989621681,31409,8,0.95
1749989622181,31909,8,1.07
1749989622681,32409,8,1.03
1749989623181,32909,8,0.96
1749989623681,33409,8,1.11
1749989624181,33909,4,2.65
1749989624681,34409,4,2.52
1749989625182,34910,4,1.25
1749989625680,35408,4,0.94
1749989626181,35909,4,0.91
1749989626682,36410,4,1.16
1749989627181,36909,4,1.19
1749989627681,37409,5,6.38
1749989628181,37909,5,3.84
1749989628681,38409,6,1.89
1749989629181,38909,6,3.03
1749989629680,39408,6,1.26
1749989630181,39909,6,0.90
