timestamp_ms,elapsed_ms,ram_mb,cpu_percent
1749989907750,3392,4,9.38
1749989908250,3892,5,2.76
1749989908751,4393,6,6.96
1749989909251,4893,7,4.41
1749989909751,5393,7,2.04
1749989910251,5893,6,3.75
1749989910751,6393,7,1.39
1749989911251,6893,7,1.27
1749989911750,7392,7,1.05
1749989912251,7893,7,1.15
1749989912751,8393,7,1.36
1749989913251,8893,7,1.25
1749989913752,9394,7,1.20
1749989914252,9894,7,1.37
1749989914752,10394,7,1.29
1749989915252,10894,7,1.51
1749989915751,11393,7,1.44
1749989916252,11894,7,1.23
1749989916752,12394,7,1.18
1749989917252,12894,7,1.27
1749989917752,13394,7,1.05
1749989918252,13894,7,0.99
1749989918752,14394,7,1.15
1749989919253,14895,7,1.16
1749989919753,15395,7,1.05
1749989920252,15894,7,1.04
1749989920753,16395,7,1.10
1749989921253,16895,7,1.01
1749989921753,17395,7,1.03
1749989922254,17896,7,1.04
1749989922754,18396,7,1.32
1749989923253,18895,7,1.42
1749989923754,19396,8,6.57
1749989924254,19896,8,4.08
1749989927688,23330,8,1.98
1749989928188,23830,8,2.86
1749989928688,24330,8,1.70
1749989929188,24830,8,1.58
1749989929688,25330,8,1.25
1749989930188,25830,8,1.13
1749989930688,26330,8,1.24
1749989931188,26830,8,1.18
1749989931688,27330,8,1.36
1749989932187,27829,8,1.48
1749989932688,28330,8,1.71
1749989933187,28829,8,1.27
1749989933688,29330,8,1.12
1749989934188,29830,8,1.14
1749989934689,30331,8,1.16
1749989935189,30831,8,1.17
1749989935688,31330,8,1.32
1749989936189,31831,8,1.39
1749989936689,32331,8,1.31
1749989937189,32831,8,1.31
1749989937689,33331,8,1.22
1749989938188,33830,4,3.13
1749989938689,34331,5,9.54
1749989939188,34830,5,4.13
1749989939689,35331,6,2.21
1749989940191,35833,6,3.96
1749989940691,36333,6,2.10
1749989941191,36833,6,1.38
1749989941691,37333,6,1.57
1749989942191,37833,6,1.31
1749989942691,38333,6,1.37
1749989943192,38834,6,1.11
1749989943691,39333,6,1.00
1749989944191,39833,6,0.98
1749989944691,40333,6,1.02
