timestamp_ms,elapsed_ms,ram_mb,cpu_percent
1749992331545,3011,5,2.46
1749992332045,3511,6,4.36
1749992332546,4012,6,1.61
1749992333045,4511,6,5.99
1749992333545,5011,6,1.03
1749992334045,5511,6,1.02
1749992334546,6012,6,1.02
1749992335045,6511,6,1.05
1749992335545,7011,6,1.03
1749992336046,7512,7,1.20
1749992336545,8011,7,0.96
1749992337045,8511,7,0.99
1749992337545,9011,7,0.99
1749992338045,9511,7,1.20
1749992338546,10012,7,0.97
1749992339045,10511,7,0.96
1749992339545,11011,7,0.95
1749992340046,11512,7,0.98
1749992340545,12011,7,1.00
1749992341045,12511,7,1.01
1749992341545,13011,7,0.98
1749992342046,13512,7,1.00
1749992342545,14011,7,1.01
1749992343045,14511,7,0.99
1749992343545,15011,7,0.99
1749992344046,15512,7,1.04
1749992344546,16012,7,0.96
1749992345046,16512,6,1.10
1749992345547,17013,6,0.94
1749992346046,17512,6,0.96
1749992346546,18012,6,0.94
1749992347046,18512,6,0.93
1749992347547,19013,6,0.97
1749992348047,19513,6,4.45
1749992348546,20012,6,1.00
1749992349046,20512,6,0.92
1749992349546,21012,6,0.91
1749992350046,21512,6,0.93
1749992350546,22012,6,0.93
1749992351046,22512,6,0.99
1749992351546,23012,7,0.91
1749992352046,23512,7,0.96
1749992355480,26946,7,1.01
1749992355979,27445,7,1.06
1749992356480,27946,7,0.95
1749992356981,28447,7,0.89
1749992357480,28946,7,0.97
1749992357980,29446,7,0.89
1749992358480,29946,7,0.99
1749992358981,30447,7,0.93
1749992359480,30946,7,0.93
1749992359980,31446,7,0.97
1749992360480,31946,7,0.97
1749992360980,32446,6,1.15
1749992361480,32946,6,0.94
1749992361980,33446,5,1.88
1749992362480,33946,5,1.70
1749992362981,34447,5,0.96
1749992363480,34946,5,0.94
1749992363980,35446,5,0.96
1749992364480,35946,5,0.90
1749992364980,36446,5,0.90
1749992365480,36946,5,1.29
1749992365979,37445,5,5.12
1749992366481,37947,5,1.42
1749992366982,38448,6,1.02
1749992367481,38947,6,1.07
1749992367981,39447,6,0.99
1749992368481,39947,6,0.97
1749992368982,40448,6,1.08
1749992369481,40947,6,0.95
1749992369981,41447,6,0.97
1749992370481,41947,6,1.06
1749992370982,42448,6,1.03
1749992371482,42948,5,1.08
1749992371982,43448,5,1.03
1749992372482,43948,5,0.97
1749992372982,44448,5,1.00
1749992373482,44948,5,0.98
1749992373983,45449,5,1.03
1749992374483,45949,5,0.96
1749992374983,46449,5,0.99
1749992375483,46949,6,0.94
1749992375983,47449,6,0.93
1749992376484,47950,6,0.94
1749992376984,48450,6,0.99
1749992377484,48950,6,1.01
1749992377984,49450,6,1.03
1749992378484,49950,6,0.98
1749992378984,50450,6,0.98
1749992379485,50951,6,0.97
1749992379984,51450,6,0.93
1749992380484,51950,6,0.90
1749992380984,52450,6,4.27
1749992381484,52950,6,0.99
1749992381984,53450,6,0.95
1749992382484,53950,6,0.95
1749992382984,54450,6,1.02
1749992383484,54950,6,0.89
1749992383984,55450,6,0.97
1749992384484,55950,6,0.95
1749992384985,56451,6,0.95
1749992385486,56952,6,0.98
1749992385986,57452,6,0.98
1749992386486,57952,6,0.95
1749992386986,58452,6,0.94
1749992390420,61886,6,0.92
1749992390920,62386,6,0.92
1749992391420,62886,6,1.00
1749992391920,63386,6,0.97
1749992392420,63886,6,0.98
1749992392920,64386,6,0.96
1749992393420,64886,6,0.98
1749992393920,65386,6,0.93
1749992394421,65887,6,1.28
1749992394920,66386,6,1.11
1749992395420,66886,6,1.01
1749992395920,67386,6,0.95
1749992396420,67886,6,1.27
1749992396920,68386,6,1.33
1749992397420,68886,6,1.46
1749992397920,69386,6,1.14
1749992398421,69887,7,1.08
1749992398920,70386,7,4.22
1749992399420,70886,7,0.94
1749992399920,71386,7,0.96
1749992400420,71886,6,1.05
1749992400920,72386,6,1.00
1749992401420,72886,6,0.95
1749992402947,74413,6,1.04
1749992403447,74913,6,0.90
1749992403947,75413,6,1.05
1749992404446,75912,6,0.96
1749992404948,76414,7,0.97
1749992405447,76913,7,0.94
1749992405947,77413,7,1.11
1749992406447,77913,7,0.98
1749992406947,78413,7,0.95
1749992407447,78913,7,1.01
1749992407947,79413,7,1.02
1749992408447,79913,7,0.98
1749992408947,80413,6,1.04
1749992409447,80913,6,0.96
1749992409947,81413,6,0.95
1749992410447,81913,6,1.07
1749992410947,82413,6,1.09
1749992411446,82912,6,0.91
1749992411947,83413,7,1.12
1749992412447,83913,7,0.94
1749992412947,84413,7,1.07
1749992413447,84913,7,0.98
1749992413947,85413,7,0.93
1749992414446,85912,7,0.94
1749992414946,86412,7,4.29
1749992415447,86913,7,0.99
1749992415946,87412,7,1.11
1749992416447,87913,7,1.00
1749992416948,88414,7,1.25
1749992417448,88914,7,1.21
1749992417947,89413,7,1.30
1749992418448,89914,7,0.96
1749992418948,90414,7,1.40
1749992419448,90914,7,0.99
1749992419948,91414,5,1.93
1749992420448,91914,5,1.00
1749992420948,92414,5,0.98
1749992421449,92915,5,0.91
1749992421949,93415,5,1.17
1749992422449,93915,5,0.98
1749992422949,94415,5,1.01
1749992423449,94915,5,0.96
1749992423949,95415,6,1.38
1749992424449,95915,6,0.95
1749992424949,96415,6,1.01
1749992425449,96915,6,1.00
1749992425949,97415,6,1.15
1749992426449,97915,6,1.13
1749992426949,98415,6,1.08
1749992427449,98915,6,1.33
1749992427949,99415,5,2.18
1749992428449,99915,6,1.61
1749992428949,100415,6,1.67
1749992429449,100915,6,1.69
1749992429949,101415,6,6.25
1749992430449,101915,6,2.00
1749992430949,102415,6,1.40
1749992431449,102915,6,1.38
1749992431949,103415,6,1.81
1749992432449,103915,6,1.50
1749992432949,104415,6,1.63
1749992433449,104915,6,2.10
1749992433949,105415,6,1.55
1749992434449,105915,6,1.59
1749992437879,109345,6,1.45
1749992438379,109845,6,1.52
1749992438879,110345,6,1.47
1749992439379,110845,6,1.91
1749992439879,111345,6,1.85
1749992440379,111845,6,1.38
1749992440879,112345,6,1.03
1749992441380,112846,6,1.01
1749992441879,113345,6,1.45
1749992442379,113845,6,0.96
1749992442879,114345,6,1.00
1749992443379,114845,6,1.03
1749992443880,115346,6,0.96
1749992444381,115847,6,1.85
1749992444880,116346,6,1.92
1749992445381,116847,6,1.23
1749992445880,117346,6,1.19
1749992446381,117847,6,1.11
1749992446880,118346,6,1.42
1749992447381,118847,6,1.02
1749992447880,119346,6,4.30
1749992448380,119846,6,1.06
1749992448880,120346,6,1.24
1749992449380,120846,7,1.13
1749992449881,121347,7,1.24
1749992450380,121846,7,1.85
1749992450881,122347,7,1.37
1749992451381,122847,7,1.41
1749992451882,123348,6,1.17
1749992452382,123848,6,1.15
1749992452883,124349,6,1.03
1749992453382,124848,6,1.06
1749992453882,125348,6,1.04
1749992454383,125849,6,1.25
1749992454882,126348,7,1.35
1749992455382,126848,7,1.93
1749992455883,127349,7,1.43
1749992456382,127848,7,1.09
1749992456882,128348,7,0.99
1749992457382,128848,7,0.98
1749992457882,129348,7,1.25
1749992458382,129848,7,1.04
1749992458883,130349,6,1.93
1749992459383,130849,7,2.16
1749992459883,131349,7,1.80
1749992460383,131849,7,1.56
1749992460883,132349,7,1.70
1749992461385,132851,7,2.27
1749992461884,133350,7,1.93
1749992462383,133849,6,1.77
1749992462883,134349,7,6.16
1749992463383,134849,7,1.77
1749992463883,135349,7,1.79
1749992464383,135849,7,1.20
1749992464884,136350,7,1.13
1749992465384,136850,7,1.09
1749992465885,137351,7,1.09
1749992466385,137851,7,1.06
1749992466885,138351,7,1.15
1749992467385,138851,7,1.01
1749992467885,139351,7,1.22
1749992468385,139851,7,1.40
1749992468886,140352,7,1.08
1749992469386,140852,7,1.25
1749992469887,141353,7,1.27
1749992473321,144787,7,1.00
1749992473821,145287,7,1.07
1749992474320,145786,7,0.98
1749992474821,146287,7,1.17
1749992475321,146787,7,0.96
1749992475820,147286,7,0.94
1749992476321,147787,7,0.99
1749992476821,148287,7,1.11
1749992477321,148787,8,1.06
1749992477821,149287,7,1.04
1749992478321,149787,7,0.95
1749992478820,150286,7,1.14
1749992479320,150786,7,1.02
1749992479821,151287,7,0.95
1749992480321,151787,7,0.99
1749992480821,152287,6,5.82
1749992481321,152787,6,1.12
1749992481821,153287,6,1.33
1749992482321,153787,6,1.07
1749992482820,154286,6,1.03
1749992483321,154787,6,0.96
1749992483821,155287,6,1.00
1749992484321,155787,6,0.97
1749992484821,156287,6,1.00
1749992485322,156788,6,0.94
1749992485822,157288,6,1.13
1749992486321,157787,6,1.16
1749992486822,158288,6,1.01
1749992487322,158788,6,0.98
1749992487821,159287,6,0.97
1749992488322,159788,6,0.96
1749992488822,160288,6,0.95
1749992489322,160788,6,1.03
1749992489823,161289,6,1.36
1749992490322,161788,6,1.66
1749992490823,162289,6,1.62
1749992491323,162789,6,1.31
1749992491823,163289,7,0.97
1749992492323,163789,7,1.03
1749992492822,164288,6,1.06
1749992493323,164789,6,0.95
1749992493823,165289,6,1.09
1749992494323,165789,6,0.98
1749992494823,166289,6,1.03
1749992495324,166790,6,1.17
1749992495824,167290,6,4.51
1749992496324,167790,6,1.15
1749992496825,168291,7,0.99
1749992497325,168791,7,1.09
1749992497825,169291,7,1.03
1749992498325,169791,7,1.01
1749992498825,170291,7,0.98
1749992499326,170792,6,1.06
1749992499826,171292,6,1.05
1749992500326,171792,6,1.10
1749992500826,172292,6,0.99
1749992501325,172791,7,1.02
1749992501826,173292,7,1.14
1749992502326,173792,7,0.98
1749992502826,174292,7,1.15
1749992503326,174792,7,1.13
1749992503827,175293,7,0.99
1749992504327,175793,7,1.01
1749992504827,176293,7,1.07
1749992508261,179727,6,1.10
1749992508760,180226,6,1.13
1749992509260,180726,7,1.06
1749992509760,181226,7,1.02
1749992510261,181727,7,0.96
1749992510760,182226,7,1.03
1749992511260,182726,7,0.95
1749992511760,183226,7,0.97
1749992512260,183726,7,0.98
1749992512761,184227,7,1.15
1749992513260,184726,7,1.02
1749992513761,185227,7,4.26
1749992514260,185726,7,1.26
1749992514760,186226,7,0.98
1749992515260,186726,7,1.01
1749992515760,187226,7,1.01
1749992516260,187726,7,0.98
1749992516760,188226,7,1.08
1749992517260,188726,7,0.96
1749992517760,189226,7,1.01
1749992518260,189726,7,1.01
1749992518761,190227,7,0.97
1749992519260,190726,7,0.94
1749992519760,191226,7,0.93
1749992520260,191726,7,0.98
1749992520761,192227,7,1.84
1749992521261,192727,7,1.90
1749992521760,193226,7,2.05
1749992522261,193727,7,1.30
1749992522760,194226,7,1.07
1749992523261,194727,8,1.37
1749992523760,195226,8,1.66
1749992524261,195727,7,1.63
1749992524762,196228,7,1.55
1749992525261,196727,7,1.57
1749992525761,197227,7,1.61
1749992526261,197727,7,1.23
1749992526762,198228,7,0.99
1749992527261,198727,7,0.97
