timestamp_ms,elapsed_ms,ram_mb,cpu_percent
1749765100516,3034,5,1.61
1749765101016,3534,6,4.74
1749765101517,4035,6,2.89
1749765102016,4534,7,9.26
1749765102517,5035,7,7.74
1749765103017,5535,7,1.11
1749765103518,6036,7,1.18
1749765104018,6536,7,1.09
1749765104518,7036,7,1.08
1749765105017,7535,7,0.98
1749765105518,8036,7,1.07
1749765106018,8536,7,1.04
1749765106518,9036,7,1.10
1749765107018,9536,7,1.03
1749765107518,10036,7,1.13
1749765108017,10535,7,1.06
1749765108517,11035,7,1.00
1749765109018,11536,7,1.14
1749765109518,12036,7,1.09
1749765110017,12535,7,1.02
1749765110518,13036,7,0.99
1749765111018,13536,7,1.00
1749765111517,14035,7,0.99
1749765112018,14536,7,1.01
1749765112517,15035,8,1.01
1749765113018,15536,8,0.95
1749765116451,18969,8,0.97
1749765116951,19469,8,1.03
1749765117451,19969,8,0.99
1749765117951,20469,8,0.94
1749765118451,20969,8,0.89
1749765118951,21469,8,0.91
1749765119451,21969,8,0.92
1749765119951,22469,8,0.94
1749765120451,22969,8,0.96
1749765120952,23470,8,0.97
1749765121452,23970,8,1.02
1749765121952,24470,8,1.39
1749765122452,24970,8,1.03
1749765122953,25471,8,1.07
1749765123453,25971,8,1.01
1749765123953,26471,8,1.02
1749765124453,26971,8,0.99
1749765124952,27470,8,0.98
1749765125453,27971,8,1.00
1749765125953,28471,8,0.99
1749765126453,28971,8,0.95
1749765126954,29472,8,0.93
1749765127453,29971,8,0.92
1749765127953,30471,8,0.92
1749765128454,30972,8,0.90
1749765128953,31471,8,0.89
1749765129454,31972,8,0.90
1749765129954,32472,8,0.90
1749765130454,32972,8,0.94
1749765130954,33472,5,2.12
1749765131454,33972,4,1.71
1749765131953,34471,4,0.97
1749765132454,34972,5,1.03
1749765132954,35472,5,0.99
1749765133453,35971,5,0.91
1749765133954,36472,5,1.02
1749765134454,36972,5,0.97
1749765134954,37472,5,1.05
1749765135453,37971,5,1.04
1749765135954,38472,5,1.02
1749765136454,38972,5,0.97
1749765136953,39471,5,1.00
1749765137454,39972,5,0.97
1749765137954,40472,5,1.03
1749765138454,40972,5,0.96
1749765138954,41472,5,0.98
1749765139454,41972,5,1.01
1749765139953,42471,5,0.95
1749765140454,42972,5,1.01
1749765140954,43472,5,1.03
1749765141454,43972,5,1.00
1749765141954,44472,5,1.04
1749765142454,44972,5,1.09
1749765142953,45471,5,1.02
1749765143454,45972,5,0.96
1749765143954,46472,5,1.00
1749765144453,46971,5,1.00
1749765144954,47472,5,0.93
1749765145454,47972,5,0.99
1749765145953,48471,5,1.01
1749765146454,48972,5,1.02
1749765146954,49472,5,1.03
1749765147453,49971,5,1.61
1749765147953,50471,5,0.94
1749765151388,53906,5,1.01
1749765151887,54405,5,0.98
1749765152388,54906,5,0.98
1749765152887,55405,5,1.03
1749765153387,55905,5,0.94
1749765153887,56405,5,0.90
1749765154388,56906,5,0.91
1749765154887,57405,5,1.00
1749765155387,57905,5,1.01
1749765155888,58406,5,0.97
1749765156387,58905,5,1.00
1749765156887,59405,5,0.99
1749765157388,59906,5,0.98
1749765157887,60405,5,1.01
1749765158387,60905,5,1.02
1749765158887,61405,5,1.03
1749765159388,61906,5,1.01
1749765159887,62405,5,0.96
1749765160388,62906,5,1.00
1749765160887,63405,5,1.03
1749765161387,63905,5,1.01
1749765161888,64406,5,1.00
1749765162387,64905,5,1.40
1749765162887,65405,5,1.44
1749765163387,65905,5,1.59
1749765163887,66405,5,1.10
1749765164387,66905,5,1.66
1749765164887,67405,5,1.02
1749765165387,67905,5,1.03
1749765165887,68405,5,0.99
1749765166388,68906,5,0.93
1749765166888,69406,5,0.95
1749765167388,69906,5,1.12
1749765167888,70406,6,6.54
1749765168389,70907,6,5.28
1749765168890,71408,6,0.99
1749765169390,71908,7,1.11
1749765169889,72407,7,0.97
1749765170390,72908,7,0.96
1749765170889,73407,7,1.03
1749765171390,73908,7,1.11
1749765171889,74407,7,1.03
1749765172389,74907,7,0.95
1749765172889,75407,7,1.03
