timestamp_ms,elapsed_ms,ram_mb,cpu_percent
1749863708634,3450,4,8.87
1749863709133,3949,6,6.05
1749863709634,4450,6,1.55
1749863710133,4949,6,2.00
1749863710634,5450,6,7.37
1749863711133,5949,7,2.50
1749863711634,6450,7,1.95
1749863712134,6950,8,1.66
1749863712633,7449,7,2.77
1749863713133,7949,7,0.96
1749863713633,8449,7,0.97
1749863714134,8950,7,0.97
1749863718218,13034,7,0.94
1749863718718,13534,7,0.97
1749863719219,14035,7,0.89
1749863719718,14534,7,0.97
1749863720219,15035,7,1.01
1749863720718,15534,7,0.99
1749863721218,16034,7,0.96
1749863721718,16534,7,0.97
1749863722218,17034,7,0.93
1749863722718,17534,7,0.92
1749863723218,18034,7,0.93
1749863723718,18534,7,0.86
1749863724218,19034,7,0.89
1749863724718,19534,7,0.91
1749863725219,20035,7,0.88
1749863725719,20535,7,0.89
1749863726218,21034,7,0.91
1749863726718,21534,7,0.90
1749863727218,22034,7,0.92
1749863727718,22534,7,0.87
1749863728219,23035,7,0.90
1749863728718,23534,7,0.87
1749863729218,24034,7,0.89
1749863729719,24535,7,0.92
1749863730219,25035,7,0.84
1749863730719,25535,7,0.89
1749863731219,26035,7,0.89
1749863731719,26535,7,0.84
1749863732219,27035,7,0.88
1749863732719,27535,7,0.86
1749863733219,28035,7,0.90
1749863733719,28535,7,0.92
1749863734219,29035,7,0.90
1749863734720,29536,7,0.86
1749863735219,30035,7,0.90
1749863735720,30536,7,0.92
1749863736220,31036,7,0.91
1749863736720,31536,7,0.91
1749863737220,32036,7,0.88
1749863737720,32536,7,0.83
1749863738220,33036,7,0.88
1749863738720,33536,7,0.92
1749863739221,34037,7,0.93
1749863739721,34537,4,2.12
1749863740220,35036,4,1.60
1749863740720,35536,4,0.84
1749863741220,36036,4,0.93
1749863741720,36536,4,0.91
1749863742220,37036,4,0.90
1749863742720,37536,4,0.89
1749863743220,38036,4,0.95
1749863743720,38536,4,0.90
1749863744220,39036,4,0.94
1749863744721,39537,4,0.92
1749863745221,40037,4,0.89
1749863745721,40537,4,0.86
1749863746221,41037,4,0.90
1749863746721,41537,4,0.93
1749863747221,42037,4,0.93
1749863747721,42537,4,0.91
1749863748221,43037,4,0.92
1749863748721,43537,4,0.90
1749863749221,44037,4,1.08
1749863749721,44537,4,0.88
1749863750221,45037,4,0.94
1749863754306,49122,4,0.90
1749863754806,49622,4,0.95
1749863755306,50122,4,0.98
1749863755806,50622,4,0.95
1749863756306,51122,4,0.93
1749863756806,51622,4,0.94
1749863757307,52123,4,0.92
1749863757806,52622,4,0.91
1749863758306,53122,4,0.90
1749863758806,53622,4,0.94
1749863759306,54122,4,0.92
1749863759806,54622,4,0.91
1749863760307,55123,4,0.92
1749863760806,55622,4,0.92
1749863761306,56122,4,0.92
1749863761807,56623,4,0.94
1749863762306,57122,4,0.92
1749863762807,57623,4,0.95
1749863763307,58123,4,0.95
1749863763807,58623,4,0.94
1749863764307,59123,4,0.95
1749863764807,59623,4,0.95
1749863765307,60123,4,0.94
1749863765807,60623,4,0.93
1749863766307,61123,4,0.93
1749863766807,61623,4,0.95
1749863767307,62123,4,0.92
1749863767807,62623,4,0.86
1749863768307,63123,4,0.90
1749863768807,63623,4,0.87
1749863769307,64123,4,0.95
1749863769807,64623,4,0.91
1749863770307,65123,4,0.88
1749863770807,65623,4,0.89
1749863771307,66123,4,0.92
1749863771807,66623,4,0.91
1749863772307,67123,4,0.90
1749863772807,67623,4,1.18
1749863773307,68123,4,0.92
1749863773807,68623,4,1.00
1749863774307,69123,4,0.90
1749863774807,69623,4,0.94
1749863775308,70124,4,0.94
1749863775807,70623,4,0.96
1749863776307,71123,5,3.18
1749863776808,71624,5,1.59
1749863777307,72123,5,1.95
1749863777807,72623,6,6.18
1749863778306,73122,7,2.54
1749863778807,73623,7,2.11
1749863779307,74123,7,1.22
1749863779807,74623,6,3.38
1749863780307,75123,6,1.00
1749863780807,75623,6,1.19
1749863781307,76123,6,1.02
1749863781807,76623,6,0.99
1749863782307,77123,6,1.05
1749863782807,77623,6,1.04
1749863783307,78123,6,0.99
1749863783807,78623,6,1.01
1749863784307,79123,6,0.99
1749863784807,79623,6,1.07
1749863785307,80123,6,0.98
1749863785807,80623,6,0.96
1749863789892,84708,6,0.96
