issueCount,syncInterval,run,createTTVF,updateTTVF
25,30,3,2.000313999596983,24.512188999913633
25,30,3,2.292185999918729,25.960933999624103
25,30,3,2.5123060001060367,26.315564000047743
25,30,3,2.2251460002735257,26.250027999747545
25,30,3,2.2305169999599457,24.47053899988532
25,30,3,2.254852999933064,24.967435999773443
25,30,3,2.7589529999531806,25.164220000151545
25,30,3,2.48841999983415,25.94357299990952
25,30,3,2.2721950002014637,26.41827700007707
25,30,3,2.364405000116676,25.150719000026584
25,30,3,8.695853999815881,23.726346999872476
25,30,3,2.835351000074297,24.06617400003597
25,30,3,4.615902000106871,25.564578999765217
25,30,3,5.18783099995926,23.778840000275522
25,30,3,5.527604000177234,25.636045999825
5,30,4,2.059527000412345,25.325218999758363
5,30,4,2.153944999910891,25.287198999896646
5,30,4,2.1197840003296733,4.436617000028491
5,30,4,1.932376000098884,4.680824999697506
5,30,4,1.873064000159502,24.528047000057995
25,30,4,3.80059100035578,24.97839799989015
25,30,4,1.8378940001130104,26.04461000021547
25,30,4,2.2218190003186464,24.81412799935788
25,30,4,2.1535050002858043,25.821217000484467
25,30,4,1.9462909996509552,25.349628999829292
25,30,4,1.864218999631703,25.327080000191927
25,30,4,1.9626699993386865,25.55875900015235
25,30,4,4.156588000245392,25.61047299951315
25,30,4,2.5705650001764297,25.817650999873877
25,30,4,2.2797839995473623,24.660467999987304
25,30,4,1.922741999849677,24.765527000650764
25,30,4,2.269471999257803,25.59294999949634
25,30,4,2.0056490004062653,25.417493000626564
25,30,4,2.355174000374973,26.245976000092924
25,30,4,2.1216440005227923,25.85990700032562
25,30,4,2.0303690005093813,26.14725899975747
25,30,4,2.396934999153018,25.893729000352323
25,30,4,2.4162649996578693,25.19057200010866
25,30,4,2.1752379992976785,26.192621999420226
25,30,4,4.438357999548316,26.368718000128865
25,30,4,2.9243520004674792,25.868311000056565
25,30,4,2.325404000468552,26.150541000068188
25,30,4,2.701949999667704,26.22637000028044
25,30,4,3.0777079993858933,9.637418000027537
25,30,4,2.49212299939245,26.243319999426603
5,30,5,2.3852749997749925,25.411747000180185
5,30,5,2.25586099922657,4.417578999884427
5,30,5,1.9191039996221662,4.256605999544263
5,30,5,2.256183000281453,25.436640999279916
5,30,5,2.1447699991986156,25.26812499947846
25,30,5,3.7243389999493957,24.65848799981177
25,30,5,1.9082329999655485,25.078133000060916
25,30,5,3.2640429995954037,25.139856000430882
25,30,5,2.1212230008095503,24.243928999640048
25,30,5,2.525669999420643,26.127826999872923
25,30,5,1.927857999689877,24.616067999973893
25,30,5,2.060480000451207,24.067529999651015
25,30,5,5.44234099984169,24.77071600034833
25,30,5,2.5155509999021888,24.068327999673784
25,30,5,1.9582970002666116,24.992127999663353
25,30,5,2.4995929999276996,25.40507400035858
25,30,5,2.26615499984473,28.301881999708712
25,30,5,2.504506000317633,6.297497999854386
25,30,5,6.615932999178767,25.549293000251055
25,30,5,2.1262180004268885,25.639154000207782
25,30,5,2.187080000527203,24.342096999287605
25,30,5,2.5830950001254678,25.965781999751925
25,30,5,2.5277509996667504,25.874103999696672
25,30,5,2.296742000617087,26.42091799993068
25,30,5,2.626825999468565,24.86618799995631
25,30,5,2.261726999655366,26.159459000453353
25,30,5,2.6807490000501275,25.511699999682605
25,30,5,2.6973310001194477,24.879112999886274
25,30,5,2.490114999935031,7.349217999726534
25,30,5,2.8924369998276234,26.070163999684155
