timestamp_ms,elapsed_ms,ram_mb,cpu_percent
1749853928488,3009,5,2.62
1749853928988,3509,6,4.46
1749853929488,4009,6,1.71
1749853929988,4509,7,9.24
1749853930488,5009,7,1.09
1749853930988,5509,7,1.08
1749853931489,6010,7,1.08
1749853931990,6511,7,1.09
1749853932490,7011,7,1.04
1749853932990,7511,7,1.05
1749853933491,8012,7,0.99
1749853933992,8513,7,1.02
1749853934492,9013,7,1.00
1749853934992,9513,7,1.03
1749853935492,10013,7,1.02
1749853935992,10513,7,1.02
1749853936492,11013,7,1.01
1749853936992,11513,7,1.01
1749853937491,12012,7,1.00
1749853937992,12513,7,1.01
1749853938492,13013,7,1.01
1749853938992,13513,7,0.99
1749853939492,14013,8,1.00
1749853939992,14513,8,1.02
1749853940492,15013,8,1.01
1749853940992,15513,6,1.13
1749853941493,16014,6,1.02
1749853941993,16514,7,7.13
1749853942493,17014,7,1.01
1749853942993,17514,7,1.02
1749853943493,18014,7,0.98
1749853943992,18513,7,1.01
1749853944493,19014,7,0.98
1749853944994,19515,7,0.99
1749853945493,20014,7,1.00
1749853945993,20514,7,0.99
1749853946493,21014,7,0.98
1749853946993,21514,7,0.97
1749853947493,22014,7,1.00
1749853947993,22514,7,1.01
1749853948493,23014,7,1.01
1749853948993,23514,7,1.01
1749853949493,24014,7,1.00
1749853949993,24514,7,1.06
1749853950493,25014,7,0.99
1749853950993,25514,7,0.95
1749853951493,26014,7,1.00
1749853951993,26514,7,0.97
1749853952493,27014,7,1.01
1749853952993,27514,7,0.99
1749853953493,28014,7,0.94
1749853953993,28514,7,7.10
1749853957426,31947,7,1.00
1749853957926,32447,8,1.04
1749853958426,32947,8,1.01
1749853958926,33447,5,2.26
1749853959427,33948,5,1.92
1749853959926,34447,5,1.10
1749853960427,34948,5,1.03
1749853960926,35447,5,1.01
1749853961426,35947,5,1.01
1749853961926,36447,5,1.07
1749853962426,36947,5,1.02
1749853962926,37447,5,1.00
1749853963426,37947,5,1.01
1749853963927,38448,5,1.03
1749853964427,38948,5,1.02
1749853964927,39448,5,1.04
1749853965427,39948,5,1.04
1749853965928,40449,5,1.03
1749853966427,40948,5,1.02
1749853966928,41449,6,1.01
1749853967427,41948,6,1.02
1749853967927,42448,6,1.03
1749853968427,42948,6,1.03
1749853968927,43448,6,7.17
1749853969427,43948,6,1.00
1749853969927,44448,6,1.02
1749853970427,44948,6,0.93
1749853970928,45449,6,0.98
1749853971427,45948,6,1.00
1749853971927,46448,6,1.02
1749853972427,46948,6,1.03
1749853972927,47448,6,1.03
1749853973427,47948,6,0.97
1749853973927,48448,6,0.97
1749853974427,48948,6,0.96
1749853974927,49448,6,1.01
1749853975428,49949,6,0.99
1749853975928,50449,6,1.65
1749853976428,50949,6,1.02
1749853976927,51448,6,1.03
1749853977428,51949,6,1.00
1749853977927,52448,7,7.02
1749853978427,52948,7,1.03
1749853978927,53448,7,1.01
1749853979427,53948,7,1.01
1749853979927,54448,7,1.04
1749853980427,54948,7,1.01
1749853980927,55448,7,1.02
1749853981427,55948,7,0.99
1749853981927,56448,7,0.98
1749853982427,56948,7,0.98
1749853982928,57449,7,1.01
1749853983427,57948,7,0.99
1749853983928,58449,7,1.00
1749853984427,58948,7,1.01
1749853984927,59448,7,1.00
1749853985427,59948,7,0.92
1749853985927,60448,7,1.01
1749853986427,60948,7,1.01
1749853986928,61449,7,1.01
1749853987427,61948,7,1.01
1749853987928,62449,7,1.13
1749853988429,62950,7,1.14
1749853988930,63451,7,0.96
1749853992362,66883,7,1.26
1749853992862,67383,6,8.01
1749853993362,67883,6,1.71
1749853993863,68384,7,1.56
1749853994363,68884,6,1.59
1749853994864,69385,7,1.39
1749853995364,69885,7,1.56
1749853995863,70384,6,1.69
1749853996364,70885,7,1.43
1749853996864,71385,6,1.42
1749853997364,71885,7,1.82
1749853997864,72385,7,0.94
1749853998364,72885,7,1.00
1749853998864,73385,7,1.00
1749853999364,73885,7,0.97
1749853999864,74385,7,1.13
1749854000364,74885,7,0.99
1749854000864,75385,7,0.95
1749854001364,75885,7,0.99
1749854001864,76385,7,5.29
1749854002364,76885,7,2.57
1749854002864,77385,7,1.02
1749854003364,77885,7,1.01
1749854003865,78386,7,1.09
1749854004365,78886,7,1.01
1749854004865,79386,7,1.01
1749854005366,79887,7,0.98
1749854005866,80387,8,0.98
1749854006365,80886,8,0.94
1749854006865,81386,8,0.97
1749854007365,81886,8,1.00
1749854007866,82387,8,1.11
1749854008365,82886,8,0.86
1749854008866,83387,8,0.95
1749854009366,83887,8,0.99
1749854009865,84386,8,0.98
1749854010366,84887,8,0.93
1749854010865,85386,8,0.99
1749854011365,85886,8,0.99
1749854011866,86387,8,1.06
1749854012365,86886,8,0.98
1749854012865,87386,8,0.99
1749854013366,87887,8,1.03
1749854013865,88386,8,5.38
1749854014365,88886,6,3.26
1749854014866,89387,6,1.01
1749854015366,89887,6,1.00
1749854015865,90386,6,1.17
1749854016365,90886,6,1.00
1749854016865,91386,6,1.00
1749854017366,91887,6,1.00
1749854017865,92386,6,1.08
1749854018365,92886,6,1.00
1749854018866,93387,6,1.00
1749854019366,93887,6,0.96
1749854019866,94387,6,1.04
1749854020365,94886,6,0.97
1749854020866,95387,6,0.99
1749854021366,95887,6,0.94
1749854021866,96387,6,0.97
1749854022365,96886,6,0.96
1749854022865,97386,6,0.96
1749854023365,97886,6,0.98
1749854023866,98387,6,1.07
1749854024365,98886,6,0.84
1749854027799,102320,6,0.93
1749854028299,102820,7,1.01
1749854028798,103319,7,5.84
1749854029299,103820,8,2.63
1749854029799,104320,8,1.01
1749854030299,104820,8,1.04
1749854030799,105320,8,1.07
1749854031299,105820,8,1.00
1749854031799,106320,8,1.23
1749854032299,106820,8,0.94
1749854032799,107320,8,0.91
1749854033299,107820,8,0.95
1749854033799,108320,8,0.99
1749854034298,108819,8,0.98
1749854034799,109320,8,1.08
1749854035300,109821,8,1.02
1749854035800,110321,8,0.99
1749854036300,110821,8,0.96
1749854036800,111321,8,0.94
1749854037300,111821,8,1.01
1749854037800,112321,7,3.90
1749854038300,112821,9,4.47
1749854038800,113321,9,1.09
1749854039300,113821,8,1.12
1749854039800,114321,8,1.00
1749854040300,114821,8,0.95
1749854040801,115322,8,1.03
1749854041301,115822,8,0.98
1749854041801,116322,8,0.94
1749854042301,116822,6,1.71
1749854042801,117322,6,1.09
1749854043301,117822,6,0.95
1749854043800,118321,6,1.02
1749854044301,118822,6,0.92
1749854044802,119323,6,0.96
1749854045302,119823,6,0.97
1749854045802,120323,6,0.94
1749854046302,120823,6,0.99
1749854046802,121323,6,1.15
1749854047302,121823,6,0.95
1749854047802,122323,6,0.96
