timestamp_ms,elapsed_ms,ram_mb,cpu_percent
1749864159442,3502,4,10.21
1749864159942,4002,6,6.09
1749864160443,4503,5,1.37
1749864160942,5002,5,1.52
1749864161443,5503,6,2.23
1749864161948,6008,7,3.94
1749864162444,6504,6,3.48
1749864162943,7003,8,3.18
1749864163443,7503,8,1.75
1749864163943,8003,7,3.15
1749864164444,8504,7,0.95
1749864164944,9004,7,0.94
1749864165444,9504,7,0.99
1749864165944,10004,7,0.97
1749864166444,10504,7,1.00
1749864166944,11004,7,0.94
1749864167444,11504,7,1.01
1749864167944,12004,7,0.96
1749864168445,12505,7,0.92
1749864168945,13005,7,0.97
1749864169445,13505,8,0.99
1749864169945,14005,8,0.94
1749864170445,14505,8,0.96
1749864170945,15005,8,0.90
1749864171445,15505,8,0.91
1749864171946,16006,9,3.59
1749864172446,16506,9,1.48
1749864172946,17006,10,2.12
1749864173445,17505,8,4.49
1749864173946,18006,8,2.70
1749864174446,18506,9,3.13
1749864174946,19006,10,1.66
1749864175448,19508,9,3.10
1749864175947,20007,9,0.99
1749864176448,20508,9,1.06
1749864176948,21008,9,1.02
1749864177447,21507,9,0.97
1749864177948,22008,9,0.92
1749864178448,22508,9,0.91
1749864178948,23008,9,0.89
1749864179448,23508,9,0.91
1749864179948,24008,9,0.88
1749864184033,28093,9,0.97
1749864184533,28593,9,0.93
1749864185033,29093,9,0.91
1749864185532,29592,9,0.89
1749864186034,30094,9,0.86
1749864186533,30593,9,0.90
1749864187033,31093,9,0.87
1749864187533,31593,9,3.69
1749864188033,32093,10,1.54
1749864188534,32594,10,1.07
1749864189034,33094,10,2.14
1749864189534,33594,10,1.18
1749864190034,34094,11,6.01
1749864190533,34593,4,5.12
1749864191033,35093,4,2.57
1749864191533,35593,5,3.21
1749864192033,36093,5,1.02
1749864192533,36593,5,0.94
1749864193033,37093,5,0.97
1749864193533,37593,5,0.93
1749864194033,38093,5,0.92
1749864194533,38593,5,0.94
1749864195034,39094,5,0.96
1749864195534,39594,5,0.94
1749864196034,40094,5,4.02
1749864196535,40595,6,1.45
1749864197034,41094,7,2.20
1749864197534,41594,8,5.00
1749864198034,42094,7,3.12
1749864198534,42594,8,3.07
1749864199034,43094,8,1.63
1749864199534,43594,8,3.12
1749864200034,44094,8,0.97
1749864200534,44594,8,0.95
1749864201034,45094,8,0.97
1749864201534,45594,8,0.99
1749864202034,46094,8,0.97
1749864202535,46595,8,0.95
1749864203034,47094,8,0.96
1749864203534,47594,8,0.91
1749864204034,48094,8,0.96
1749864204534,48594,8,0.93
1749864205034,49094,8,0.90
1749864205534,49594,8,0.90
1749864206034,50094,8,0.87
1749864206534,50594,8,1.02
1749864207035,51095,8,0.93
1749864207535,51595,8,0.95
1749864208034,52094,8,4.30
1749864208534,52594,8,1.32
1749864209034,53094,8,1.12
1749864209534,53594,8,2.22
1749864210034,54094,9,7.35
1749864210533,54593,10,2.49
1749864211034,55094,10,1.89
1749864211534,55594,10,1.19
1749864212035,56095,10,3.09
1749864212535,56595,10,0.93
1749864213035,57095,10,0.92
1749864213535,57595,10,0.92
1749864214035,58095,10,0.92
1749864214535,58595,10,0.92
1749864215035,59095,10,0.90
1749864215535,59595,10,0.89
1749864216035,60095,10,0.91
1749864220119,64179,10,0.97
1749864220619,64679,10,0.97
1749864221120,65180,10,0.96
1749864221621,65681,10,0.90
1749864222121,66181,10,0.87
1749864222620,66680,10,0.88
1749864223120,67180,10,1.14
1749864223621,67681,10,4.14
1749864224121,68181,10,1.40
1749864224621,68681,11,2.24
1749864225121,69181,12,1.20
1749864225621,69681,11,5.85
1749864226121,70181,12,3.24
1749864226621,70681,12,1.19
1749864227121,71181,12,1.57
1749864227622,71682,12,3.35
1749864228122,72182,12,0.95
1749864228622,72682,12,0.95
1749864229121,73181,12,0.94
1749864229622,73682,12,0.93
1749864230122,74182,12,0.86
1749864230621,74681,12,0.89
1749864231123,75183,12,0.87
1749864231622,75682,5,2.83
1749864232122,76182,5,5.03
1749864232622,76682,5,1.46
1749864233123,77183,6,2.51
1749864233622,77682,7,5.92
1749864234123,78183,8,2.51
1749864234623,78683,7,2.13
1749864235123,79183,7,1.24
1749864235623,79683,7,3.59
1749864236123,80183,7,1.00
1749864236623,80683,7,0.94
1749864237123,81183,7,0.97
1749864237623,81683,7,0.99
1749864238123,82183,7,0.95
1749864238623,82683,7,0.95
1749864239123,83183,7,0.91
1749864239622,83682,7,1.09
1749864240123,84183,7,0.94
1749864240623,84683,7,1.02
1749864241122,85182,7,0.97
1749864241622,85682,7,0.91
1749864242123,86183,7,0.87
1749864242623,86683,7,0.87
1749864243123,87183,7,0.94
1749864243623,87683,7,0.94
1749864244123,88183,8,4.35
1749864244623,88683,8,1.35
1749864245123,89183,8,2.34
1749864245623,89683,9,5.89
1749864246123,90183,9,1.53
1749864246623,90683,10,2.93
1749864247122,91182,10,1.72
