timestamp_ms,elapsed_ms,ram_mb,cpu_percent
1749767693920,3481,4,9.55
1749767694420,3981,6,6.00
1749767694920,4481,6,1.69
1749767695420,4981,8,2.78
1749767695920,5481,8,1.17
1749767696421,5982,9,6.75
1749767696920,6481,8,2.18
1749767697421,6982,8,1.80
1749767697921,7482,8,1.76
1749767698421,7982,4,4.82
1749767698922,8483,4,1.05
1749767699422,8983,4,0.96
1749767699922,9483,4,0.92
1749767700421,9982,4,0.91
1749767700922,10483,4,0.99
1749767701422,10983,4,0.99
1749767701922,11483,4,0.94
1749767702422,11983,4,1.12
1749767702921,12482,4,1.12
1749767703422,12983,4,0.99
1749767703922,13483,4,0.88
1749767704421,13982,4,0.88
1749767704922,14483,4,0.91
1749767705422,14983,4,0.84
1749767705921,15482,4,0.91
1749767706422,15983,4,0.79
1749767706922,16483,4,0.91
1749767707422,16983,4,0.84
1749767707922,17483,4,0.85
1749767708422,17983,4,1.05
1749767708921,18482,4,0.85
1749767709422,18983,4,0.85
1749767709922,19483,4,0.81
1749767710423,19984,4,0.88
1749767713856,23417,4,0.88
1749767714356,23917,4,0.83
1749767714856,24417,4,0.93
1749767715356,24917,4,0.82
1749767715857,25418,4,0.90
1749767716356,25917,4,0.86
1749767716856,26417,4,0.81
1749767717356,26917,4,0.83
1749767717856,27417,4,0.82
1749767718356,27917,4,0.85
1749767718856,28417,4,0.81
1749767719356,28917,4,0.87
1749767719856,29417,4,0.87
1749767720356,29917,4,1.02
1749767720856,30417,4,0.89
1749767721356,30917,4,0.90
1749767721857,31418,4,0.88
1749767722357,31918,4,0.84
1749767722857,32418,4,0.88
1749767723357,32918,4,0.85
1749767723857,33418,4,0.87
1749767724357,33918,4,1.74
1749767724857,34418,4,1.45
1749767725357,34918,4,0.86
1749767725857,35418,4,0.85
1749767726357,35918,4,0.87
1749767726857,36418,4,0.85
1749767727357,36918,4,0.83
1749767727857,37418,4,0.86
1749767728357,37918,4,0.85
1749767728857,38418,4,0.82
1749767729357,38918,4,0.88
1749767729857,39418,4,0.84
1749767730357,39918,4,0.83
1749767730857,40418,4,0.85
1749767731358,40919,4,0.83
1749767731859,41420,4,0.82
1749767732358,41919,4,0.84
1749767732858,42419,4,0.86
1749767733358,42919,4,0.85
1749767733858,43419,4,0.87
1749767734358,43919,4,0.87
1749767734858,44419,4,0.83
1749767735358,44919,4,0.85
1749767735857,45418,4,0.85
1749767736358,45919,4,0.84
1749767736858,46419,4,0.84
1749767737358,46919,4,0.84
1749767737859,47420,4,0.90
1749767738358,47919,4,0.84
1749767738859,48420,4,0.86
1749767739359,48920,4,0.86
1749767739860,49421,4,0.86
1749767740360,49921,4,0.84
1749767740861,50422,4,0.86
1749767741360,50921,4,0.85
1749767741860,51421,4,0.85
1749767742360,51921,4,0.85
1749767742860,52421,4,0.83
1749767743360,52921,4,0.83
1749767743861,53422,4,0.94
1749767744361,53922,4,0.86
1749767744861,54422,4,0.93
1749767745361,54922,4,0.92
1749767748794,58355,4,0.95
1749767749294,58855,4,0.82
1749767749795,59356,4,0.82
1749767750294,59855,4,0.86
1749767750794,60355,4,0.83
1749767751294,60855,4,0.84
1749767751794,61355,4,0.84
1749767752294,61855,4,0.84
1749767752794,62355,4,0.82
1749767753294,62855,4,0.82
1749767753794,63355,4,1.02
1749767754294,63855,4,0.88
1749767754794,64355,4,0.85
1749767755294,64855,4,0.82
1749767755794,65355,4,0.92
1749767756294,65855,4,0.86
1749767756794,66355,4,1.11
1749767757295,66856,4,0.82
1749767757795,67356,4,0.83
1749767758295,67856,4,0.81
1749767758796,68357,4,0.81
1749767759295,68856,4,0.83
1749767759795,69356,4,0.83
1749767760295,69856,5,3.50
1749767760795,70356,5,1.51
1749767761295,70856,5,1.01
1749767761795,71356,8,2.91
1749767762294,71855,9,4.54
1749767762795,72356,9,3.46
1749767763295,72856,10,3.02
1749767763795,73356,10,1.62
1749767764294,73855,11,3.67
1749767764795,74356,11,1.12
1749767765295,74856,11,1.01
1749767765795,75356,11,0.98
1749767766295,75856,11,0.93
1749767766795,76356,11,0.95
1749767767296,76857,11,0.97
1749767767796,77357,11,0.93
1749767768296,77857,11,0.88
1749767768796,78357,11,1.09
1749767769297,78858,11,0.92
1749767769797,79358,11,0.89
1749767770297,79858,11,0.86
1749767770797,80358,11,0.94
1749767771297,80858,11,0.94
1749767771797,81358,11,0.92
1749767772298,81859,11,0.89
1749767772798,82359,11,0.99
1749767773297,82858,11,0.86
1749767773797,83358,11,0.90
1749767774298,83859,11,0.96
1749767774797,84358,11,0.86
1749767775297,84858,11,0.93
1749767775798,85359,11,0.89
1749767776297,85858,11,0.92
1749767776797,86358,11,1.00
1749767777298,86859,11,0.89
1749767777797,87358,11,0.91
1749767778297,87858,11,0.92
1749767778797,88358,11,0.91
1749767779297,88858,11,0.91
1749767779797,89358,11,0.93
1749767780298,89859,11,0.93
1749767780797,90358,11,0.96
1749767784231,93792,11,0.87
1749767784731,94292,11,0.89
1749767785230,94791,11,0.92
1749767785731,95292,11,0.90
1749767786231,95792,11,0.94
1749767786731,96292,11,1.00
1749767787231,96792,11,0.93
