timestamp_ms,elapsed_ms,ram_mb,cpu_percent
1749766463121,3431,4,9.53
1749766463620,3930,5,5.27
1749766464120,4430,6,1.94
1749766464621,4931,6,1.05
1749766465121,5431,8,2.62
1749766465620,5930,8,1.14
1749766466120,6430,9,6.84
1749766466620,6930,10,2.84
1749766467120,7430,10,1.84
1749766467620,7930,8,1.53
1749766468120,8430,6,4.05
1749766468620,8930,6,1.04
1749766469120,9430,6,0.97
1749766469620,9930,6,0.94
1749766470120,10430,6,0.97
1749766470621,10931,6,1.00
1749766471120,11430,6,0.97
1749766471620,11930,6,0.98
1749766472120,12430,6,0.99
1749766472620,12930,6,0.99
1749766473120,13430,6,0.97
1749766473620,13930,6,0.95
1749766474120,14430,6,0.94
1749766474621,14931,6,0.96
1749766475121,15431,6,0.92
1749766475622,15932,6,0.99
1749766476122,16432,6,0.98
1749766476622,16932,6,0.99
1749766477122,17432,6,0.93
1749766477623,17933,6,0.91
1749766478122,18432,6,0.97
1749766478623,18933,6,0.93
1749766479122,19432,6,0.91
1749766482556,22866,6,0.94
1749766483056,23366,6,0.88
1749766483556,23866,6,0.93
1749766484055,24365,6,0.92
1749766484556,24866,6,0.93
1749766485056,25366,6,0.93
1749766485556,25866,6,1.00
1749766486056,26366,6,0.93
1749766486557,26867,6,0.91
1749766487056,27366,6,0.93
1749766487556,27866,6,0.93
1749766488057,28367,6,0.90
1749766488556,28866,6,0.92
1749766489056,29366,6,0.95
1749766489557,29867,6,0.94
1749766490057,30367,6,0.95
1749766490557,30867,6,0.92
1749766491057,31367,6,0.94
1749766491558,31868,6,0.95
1749766492057,32367,6,0.92
1749766492558,32868,6,0.92
1749766493057,33367,6,0.90
1749766493558,33868,4,1.83
1749766494057,34367,4,1.47
1749766494558,34868,4,0.99
1749766495058,35368,4,0.91
1749766495558,35868,4,0.93
1749766496059,36369,4,0.97
1749766496558,36868,4,0.93
1749766497059,37369,4,0.91
1749766497559,37869,4,0.94
1749766498058,38368,4,1.08
1749766498558,38868,4,0.95
1749766499058,39368,4,0.98
1749766499558,39868,4,0.92
1749766500058,40368,4,0.92
1749766500558,40868,4,0.92
1749766501058,41368,4,0.95
1749766501559,41869,4,0.93
1749766502059,42369,4,0.89
1749766502558,42868,4,1.01
1749766503059,43369,4,0.91
1749766503559,43869,4,0.95
1749766504060,44370,4,0.90
1749766504560,44870,4,0.95
1749766505060,45370,4,0.89
1749766505561,45871,4,0.91
1749766506060,46370,4,0.95
1749766506560,46870,4,0.92
1749766507061,47371,4,0.89
1749766507560,47870,4,1.05
1749766508060,48370,4,0.90
1749766508561,48871,4,0.94
1749766509060,49370,4,0.93
1749766509560,49870,4,0.89
1749766510061,50371,4,0.89
1749766510560,50870,4,0.93
1749766511061,51371,4,0.92
1749766511561,51871,4,0.88
1749766512060,52370,4,0.92
1749766512561,52871,4,0.91
1749766513061,53371,4,0.91
1749766513560,53870,4,0.88
1749766514061,54371,4,0.89
1749766517494,57804,4,0.86
1749766517994,58304,4,0.97
1749766518493,58803,4,0.91
1749766518994,59304,4,0.88
1749766519494,59804,4,0.88
1749766519994,60304,4,1.16
1749766520494,60804,4,0.90
1749766520994,61304,4,0.90
1749766521494,61804,4,0.92
1749766521994,62304,4,0.90
1749766522494,62804,4,0.89
1749766522994,63304,4,0.91
1749766523494,63804,4,0.88
1749766523994,64304,4,1.69
1749766524494,64804,4,0.92
1749766524994,65304,4,0.94
1749766525494,65804,4,0.94
1749766525993,66303,4,1.27
1749766526494,66804,4,1.05
1749766526994,67304,4,0.95
1749766527494,67804,4,0.93
1749766527994,68304,4,0.92
1749766528495,68805,4,1.09
1749766528994,69304,4,1.05
